Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Prathap Travels,Non A/C Seater / Sleeper (2+1),22:10,02:05,03h 55m,450,20 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),19:15,01:30,06h 15m,INR 699,1 Seat available,3.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),19:15,23:15,04h 00m,INR 849,7 Seats available,3.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
SRKT Travels,Non A/C Seater / Sleeper (2+1),20:00,01:46,05h 46m,INR 450,27 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,02:00,04h 15m,450,11 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater/Sleeper (2+1),20:00,00:36,04h 36m,431,15 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),20:25,01:30,05h 05m,INR 750,41 Seats available,3.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,06:10,08h 20m,INR 447,26 Seats available,"1.7
8",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
SVR Bus,Non A/C Seater / Sleeper (2+1),22:20,05:05,06h 45m,INR 399,21 Seats available,"4.1
115",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,04:30,07h 30m,INR 800,15 Seats available,"4.3
82",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Kundana Travels,NON A/C Seater (2+2),22:00,05:13,07h 13m,INR 318,16 Seats available,"4.3
44",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,INR 399,22 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Harshita Tours And Travels,NON A/C Sleeper (2+1),22:20,05:15,06h 55m,INR 499,11 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Kaveri Travels,A/C Sleeper (2+1),20:30,05:10,08h 40m,INR 650,13 Seats available,"3.9
130",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
VSN Travels,A/C Seater / Sleeper (2+1),22:10,04:30,06h 20m,360,17 Seats available,"2.2
9",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
GOWTHAMI TOURS & TRAVELS,NON A/C Sleeper (2+1),22:20,05:15,06h 55m,INR 479,24 Seats available,"4.3
15",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Vikram sri krishna travels,A/C Sleeper (2+1),22:13,04:50,06h 37m,INR 1799,1 Seat available,"4.2
117",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
KARTHIKEYA TOURS AND TRAVELS,A/C Sleeper (2+1),21:45,05:15,07h 30m,INR 499,9 Seats available,"4.3
25",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
VSN Travels,A/C Sleeper (2+1),22:10,04:30,06h 20m,450,8 Seats available,"3.7
52",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,450,7 Seats available,"4.5
36",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:24,05:10,06h 46m,INR 549,11 Seats available,"3.9
78",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Pragathi Travels,NON A/C Push Back (2+2),22:00,05:00,07h 00m,INR 349,25 Seats available,"3.6
105",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),22:20,06:40,08h 20m,INR 600,25 Seats available,"4.5
45",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:35,06:00,07h 25m,INR 540,22 Seats available,"4.3
53",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Giridhar Tours and Travels,A/C Sleeper (2+1),22:30,06:00,07h 30m,INR 990,9 Seats available,"4.4
47",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,494,22 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,INR 499,16 Seats available,"4.2
37",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
SLNS Travels,Non A/C Seater / Sleeper (2+1),22:40,06:00,07h 20m,INR 500,21 Seats available,"3.0
28",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,449,25 Seats available,4.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Giridhar Tours and Travels,A/C Seater / Sleeper (2+1),22:30,06:05,07h 35m,INR 600,26 Seats available,4.2,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,06:00,07h 30m,INR 540,24 Seats available,"3.9
53",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Golden Travels,Non A/C Seater / Sleeper (2+1),22:30,05:20,06h 50m,INR 4999,2 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 450,24 Seats available,2.5,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 500,24 Seats available,2.5,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,06:40,08h 05m,INR 2999,4 Seats available,3.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),23:30,05:10,05h 40m,INR 700,8 Seats available,"4.9
33",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:40,05:15,06h 35m,INR 800,6 Seats available,"4.4
28",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
Vikram Travels,A/C Seater / Sleeper (2+1),23:59,05:50,05h 51m,INR 499,14 Seats available,"5.0
14",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
V Kaveri Travels,NON A/C Sleeper (2+1),23:20,05:15,05h 55m,INR 700,15 Seats available,"4.1
33",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),23:55,05:30,05h 35m,INR 1000,15 Seats available,"4.1
30",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),00:00,07:10,07h 10m,INR 600,15 Seats available,"4.9
10",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,INR 544,20 Seats available,"4.6
11",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,INR 450,27 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
Kaveri Travels,NON AC Seater / Sleeper 2+1,23:59,06:45,06h 46m,INR 450,23 Seats available,"3.8
24",https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:59,06:30,06h 31m,INR 450,11 Seats available,3.7,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
